source_revision,product_id,product_slug,category_slug,country_code,feature_source,is_synthetic
20260730_04,333,bambu-lab-ams-multi-filament-unit,3d-printing-maker,SG,seed_derived,1
20260730_04,333,bambu-lab-ams-multi-filament-unit,3d-printing-maker,TH,seed_derived,1
20260730_04,334,raspberry-pi-5-8gb-ram,3d-printing-maker,CN,seed_derived,1
20260730_04,334,raspberry-pi-5-8gb-ram,3d-printing-maker,SG,seed_derived,1
20260730_04,334,raspberry-pi-5-8gb-ram,3d-printing-maker,TH,seed_derived,1
20260730_04,335,nvidia-jetson-orin-nano-8gb,3d-printing-maker,CN,seed_derived,1
20260730_04,335,nvidia-jetson-orin-nano-8gb,3d-printing-maker,SG,seed_derived,1
20260730_04,335,nvidia-jetson-orin-nano-8gb,3d-printing-maker,TH,seed_derived,1
20260730_04,336,nvidia-jetson-nano-4gb-developer-kit,3d-printing-maker,CN,seed_derived,1
20260730_04,336,nvidia-jetson-nano-4gb-developer-kit,3d-printing-maker,SG,seed_derived,1
20260730_04,336,nvidia-jetson-nano-4gb-developer-kit,3d-printing-maker,TH,seed_derived,1
20260730_04,337,arduino-mega-2560-r3-official,3d-printing-maker,CN,seed_derived,1
20260730_04,337,arduino-mega-2560-r3-official,3d-printing-maker,SG,seed_derived,1
20260730_04,337,arduino-mega-2560-r3-official,3d-printing-maker,TH,seed_derived,1
20260730_04,338,raspberry-pi-pico-2-w,3d-printing-maker,CN,seed_derived,1
20260730_04,338,raspberry-pi-pico-2-w,3d-printing-maker,SG,seed_derived,1
20260730_04,338,raspberry-pi-pico-2-w,3d-printing-maker,TH,seed_derived,1
20260730_04,339,xtool-d1-pro-20w-laser-engraver,3d-printing-maker,CN,seed_derived,1
20260730_04,339,xtool-d1-pro-20w-laser-engraver,3d-printing-maker,SG,seed_derived,1
20260730_04,339,xtool-d1-pro-20w-laser-engraver,3d-printing-maker,TH,seed_derived,1
20260730_04,340,cnc-3018-pro-max-router-grbl,3d-printing-maker,CN,seed_derived,1
20260730_04,340,cnc-3018-pro-max-router-grbl,3d-printing-maker,SG,seed_derived,1
20260730_04,340,cnc-3018-pro-max-router-grbl,3d-printing-maker,TH,seed_derived,1
20260730_04,341,pla-filament-3kg-bundle-bambu,3d-printing-maker,CN,seed_derived,1
20260730_04,341,pla-filament-3kg-bundle-bambu,3d-printing-maker,SG,seed_derived,1
20260730_04,341,pla-filament-3kg-bundle-bambu,3d-printing-maker,TH,seed_derived,1
20260730_04,342,petg-carbon-fiber-filament-1kg,3d-printing-maker,CN,seed_derived,1
20260730_04,342,petg-carbon-fiber-filament-1kg,3d-printing-maker,SG,seed_derived,1
20260730_04,342,petg-carbon-fiber-filament-1kg,3d-printing-maker,TH,seed_derived,1
20260730_04,343,tpu-95a-flexible-filament-1kg,3d-printing-maker,CN,seed_derived,1
20260730_04,343,tpu-95a-flexible-filament-1kg,3d-printing-maker,SG,seed_derived,1
20260730_04,343,tpu-95a-flexible-filament-1kg,3d-printing-maker,TH,seed_derived,1
20260730_04,344,elegoo-405nm-abs-like-uv-resin-1l,3d-printing-maker,CN,seed_derived,1
20260730_04,344,elegoo-405nm-abs-like-uv-resin-1l,3d-printing-maker,SG,seed_derived,1
20260730_04,344,elegoo-405nm-abs-like-uv-resin-1l,3d-printing-maker,TH,seed_derived,1
20260730_04,345,google-coral-usb-accelerator-tpu,3d-printing-maker,CN,seed_derived,1
20260730_04,345,google-coral-usb-accelerator-tpu,3d-printing-maker,SG,seed_derived,1
20260730_04,345,google-coral-usb-accelerator-tpu,3d-printing-maker,TH,seed_derived,1
20260730_04,346,intel-realsense-d435i-depth-camera,3d-printing-maker,CN,seed_derived,1
20260730_04,346,intel-realsense-d435i-depth-camera,3d-printing-maker,SG,seed_derived,1
20260730_04,346,intel-realsense-d435i-depth-camera,3d-printing-maker,TH,seed_derived,1
20260730_04,347,luxonis-oak-d-lite-spatial-camera,3d-printing-maker,CN,seed_derived,1
20260730_04,347,luxonis-oak-d-lite-spatial-camera,3d-printing-maker,SG,seed_derived,1
20260730_04,347,luxonis-oak-d-lite-spatial-camera,3d-printing-maker,TH,seed_derived,1
20260730_04,348,creality-ender-3-v3-ke-3d-printer,3d-printing-maker,CN,seed_derived,1
20260730_04,348,creality-ender-3-v3-ke-3d-printer,3d-printing-maker,SG,seed_derived,1
20260730_04,348,creality-ender-3-v3-ke-3d-printer,3d-printing-maker,TH,seed_derived,1
20260730_04,349,esp32-s3-dev-kit-n16r8,3d-printing-maker,CN,seed_derived,1
20260730_04,349,esp32-s3-dev-kit-n16r8,3d-printing-maker,SG,seed_derived,1
20260730_04,349,esp32-s3-dev-kit-n16r8,3d-printing-maker,TH,seed_derived,1
20260730_04,350,jetson-xavier-nx-16gb-module,3d-printing-maker,CN,seed_derived,1
20260730_04,350,jetson-xavier-nx-16gb-module,3d-printing-maker,SG,seed_derived,1
20260730_04,350,jetson-xavier-nx-16gb-module,3d-printing-maker,TH,seed_derived,1
20260730_04,351,digital-clinical-thermometer,medical-products-accessories,CN,seed_derived,1
20260730_04,351,digital-clinical-thermometer,medical-products-accessories,IN,seed_derived,1
20260730_04,351,digital-clinical-thermometer,medical-products-accessories,SG,seed_derived,1
20260730_04,352,infrared-forehead-thermometer,medical-products-accessories,CN,seed_derived,1
20260730_04,352,infrared-forehead-thermometer,medical-products-accessories,IN,seed_derived,1
20260730_04,352,infrared-forehead-thermometer,medical-products-accessories,SG,seed_derived,1
20260730_04,353,fingertip-pulse-oximeter,medical-products-accessories,CN,seed_derived,1
20260730_04,353,fingertip-pulse-oximeter,medical-products-accessories,IN,seed_derived,1
20260730_04,353,fingertip-pulse-oximeter,medical-products-accessories,SG,seed_derived,1
20260730_04,354,automatic-blood-pressure-monitor,medical-products-accessories,CN,seed_derived,1
20260730_04,354,automatic-blood-pressure-monitor,medical-products-accessories,IN,seed_derived,1
20260730_04,354,automatic-blood-pressure-monitor,medical-products-accessories,SG,seed_derived,1
20260730_04,355,aneroid-blood-pressure-kit,medical-products-accessories,CN,seed_derived,1
20260730_04,355,aneroid-blood-pressure-kit,medical-products-accessories,IN,seed_derived,1
20260730_04,355,aneroid-blood-pressure-kit,medical-products-accessories,SG,seed_derived,1
20260730_04,356,dual-head-stethoscope,medical-products-accessories,CN,seed_derived,1
20260730_04,356,dual-head-stethoscope,medical-products-accessories,IN,seed_derived,1
20260730_04,356,dual-head-stethoscope,medical-products-accessories,SG,seed_derived,1
20260730_04,357,blood-glucose-monitoring-kit,medical-products-accessories,CN,seed_derived,1
20260730_04,357,blood-glucose-monitoring-kit,medical-products-accessories,IN,seed_derived,1
20260730_04,357,blood-glucose-monitoring-kit,medical-products-accessories,SG,seed_derived,1
20260730_04,358,glucose-test-strip-pack,medical-products-accessories,CN,seed_derived,1
20260730_04,358,glucose-test-strip-pack,medical-products-accessories,IN,seed_derived,1
20260730_04,358,glucose-test-strip-pack,medical-products-accessories,SG,seed_derived,1
20260730_04,359,portable-compressor-nebulizer,medical-products-accessories,CN,seed_derived,1
20260730_04,359,portable-compressor-nebulizer,medical-products-accessories,IN,seed_derived,1
20260730_04,359,portable-compressor-nebulizer,medical-products-accessories,SG,seed_derived,1
20260730_04,360,personal-steam-inhaler,medical-products-accessories,CN,seed_derived,1
20260730_04,360,personal-steam-inhaler,medical-products-accessories,IN,seed_derived,1
20260730_04,360,personal-steam-inhaler,medical-products-accessories,SG,seed_derived,1
20260730_04,361,comprehensive-first-aid-kit,medical-products-accessories,CN,seed_derived,1
20260730_04,361,comprehensive-first-aid-kit,medical-products-accessories,IN,seed_derived,1
20260730_04,361,comprehensive-first-aid-kit,medical-products-accessories,SG,seed_derived,1
20260730_04,362,cotton-bandage-roll,medical-products-accessories,CN,seed_derived,1
20260730_04,362,cotton-bandage-roll,medical-products-accessories,IN,seed_derived,1
20260730_04,362,cotton-bandage-roll,medical-products-accessories,SG,seed_derived,1
20260730_04,363,adhesive-bandage-assortment,medical-products-accessories,CN,seed_derived,1
20260730_04,363,adhesive-bandage-assortment,medical-products-accessories,IN,seed_derived,1
20260730_04,363,adhesive-bandage-assortment,medical-products-accessories,SG,seed_derived,1
20260730_04,364,sterile-gauze-pad-pack,medical-products-accessories,CN,seed_derived,1
20260730_04,364,sterile-gauze-pad-pack,medical-products-accessories,IN,seed_derived,1
20260730_04,364,sterile-gauze-pad-pack,medical-products-accessories,SG,seed_derived,1
20260730_04,365,medical-adhesive-tape,medical-products-accessories,CN,seed_derived,1
20260730_04,365,medical-adhesive-tape,medical-products-accessories,IN,seed_derived,1
20260730_04,365,medical-adhesive-tape,medical-products-accessories,SG,seed_derived,1
20260730_04,366,elastic-crepe-bandage,medical-products-accessories,CN,seed_derived,1
20260730_04,366,elastic-crepe-bandage,medical-products-accessories,IN,seed_derived,1
20260730_04,366,elastic-crepe-bandage,medical-products-accessories,SG,seed_derived,1
20260730_04,367,adjustable-knee-support,medical-products-accessories,CN,seed_derived,1
20260730_04,367,adjustable-knee-support,medical-products-accessories,IN,seed_derived,1
20260730_04,367,adjustable-knee-support,medical-products-accessories,SG,seed_derived,1
20260730_04,368,compression-ankle-support,medical-products-accessories,CN,seed_derived,1
20260730_04,368,compression-ankle-support,medical-products-accessories,IN,seed_derived,1
20260730_04,368,compression-ankle-support,medical-products-accessories,SG,seed_derived,1
20260730_04,369,wrist-support-brace,medical-products-accessories,CN,seed_derived,1
20260730_04,369,wrist-support-brace,medical-products-accessories,IN,seed_derived,1
20260730_04,369,wrist-support-brace,medical-products-accessories,SG,seed_derived,1
20260730_04,370,lumbar-support-belt,medical-products-accessories,CN,seed_derived,1
20260730_04,370,lumbar-support-belt,medical-products-accessories,IN,seed_derived,1
20260730_04,370,lumbar-support-belt,medical-products-accessories,SG,seed_derived,1
20260730_04,371,soft-cervical-collar,medical-products-accessories,CN,seed_derived,1
20260730_04,371,soft-cervical-collar,medical-products-accessories,IN,seed_derived,1
20260730_04,371,soft-cervical-collar,medical-products-accessories,SG,seed_derived,1
20260730_04,372,adjustable-arm-sling,medical-products-accessories,CN,seed_derived,1
20260730_04,372,adjustable-arm-sling,medical-products-accessories,IN,seed_derived,1
20260730_04,372,adjustable-arm-sling,medical-products-accessories,SG,seed_derived,1
20260730_04,373,aluminum-underarm-crutches,medical-products-accessories,CN,seed_derived,1
20260730_04,373,aluminum-underarm-crutches,medical-products-accessories,IN,seed_derived,1
20260730_04,373,aluminum-underarm-crutches,medical-products-accessories,SG,seed_derived,1
20260730_04,374,height-adjustable-walking-cane,medical-products-accessories,CN,seed_derived,1
20260730_04,374,height-adjustable-walking-cane,medical-products-accessories,IN,seed_derived,1
20260730_04,374,height-adjustable-walking-cane,medical-products-accessories,SG,seed_derived,1
20260730_04,375,foldable-walking-frame,medical-products-accessories,CN,seed_derived,1
20260730_04,375,foldable-walking-frame,medical-products-accessories,IN,seed_derived,1
20260730_04,375,foldable-walking-frame,medical-products-accessories,SG,seed_derived,1
20260730_04,376,lightweight-manual-wheelchair,medical-products-accessories,CN,seed_derived,1
20260730_04,376,lightweight-manual-wheelchair,medical-products-accessories,IN,seed_derived,1
20260730_04,376,lightweight-manual-wheelchair,medical-products-accessories,SG,seed_derived,1
20260730_04,377,adjustable-shower-chair,medical-products-accessories,CN,seed_derived,1
20260730_04,377,adjustable-shower-chair,medical-products-accessories,IN,seed_derived,1
20260730_04,377,adjustable-shower-chair,medical-products-accessories,SG,seed_derived,1
20260730_04,378,portable-commode-chair,medical-products-accessories,CN,seed_derived,1
20260730_04,378,portable-commode-chair,medical-products-accessories,IN,seed_derived,1
20260730_04,378,portable-commode-chair,medical-products-accessories,SG,seed_derived,1
20260730_04,379,safety-bed-rail,medical-products-accessories,CN,seed_derived,1
20260730_04,379,safety-bed-rail,medical-products-accessories,IN,seed_derived,1
20260730_04,379,safety-bed-rail,medical-products-accessories,SG,seed_derived,1
20260730_04,380,anti-decubitus-air-mattress,medical-products-accessories,CN,seed_derived,1
20260730_04,380,anti-decubitus-air-mattress,medical-products-accessories,IN,seed_derived,1
20260730_04,380,anti-decubitus-air-mattress,medical-products-accessories,SG,seed_derived,1
20260730_04,381,reusable-hot-and-cold-pack,medical-products-accessories,CN,seed_derived,1
20260730_04,381,reusable-hot-and-cold-pack,medical-products-accessories,IN,seed_derived,1
20260730_04,381,reusable-hot-and-cold-pack,medical-products-accessories,SG,seed_derived,1
20260730_04,382,electric-heating-pad,medical-products-accessories,CN,seed_derived,1
20260730_04,382,electric-heating-pad,medical-products-accessories,IN,seed_derived,1
20260730_04,382,electric-heating-pad,medical-products-accessories,SG,seed_derived,1
20260730_04,383,reusable-ice-bag,medical-products-accessories,CN,seed_derived,1
20260730_04,383,reusable-ice-bag,medical-products-accessories,IN,seed_derived,1
20260730_04,383,reusable-ice-bag,medical-products-accessories,SG,seed_derived,1
20260730_04,384,disposable-adult-face-mask,medical-products-accessories,CN,seed_derived,1
20260730_04,384,disposable-adult-face-mask,medical-products-accessories,IN,seed_derived,1
20260730_04,384,disposable-adult-face-mask,medical-products-accessories,SG,seed_derived,1
20260730_04,385,disposable-child-face-mask,medical-products-accessories,CN,seed_derived,1
20260730_04,385,disposable-child-face-mask,medical-products-accessories,IN,seed_derived,1
20260730_04,385,disposable-child-face-mask,medical-products-accessories,SG,seed_derived,1
20260730_04,386,protective-face-shield,medical-products-accessories,CN,seed_derived,1
20260730_04,386,protective-face-shield,medical-products-accessories,IN,seed_derived,1
20260730_04,386,protective-face-shield,medical-products-accessories,SG,seed_derived,1
20260730_04,387,nitrile-examination-gloves,medical-products-accessories,CN,seed_derived,1
20260730_04,387,nitrile-examination-gloves,medical-products-accessories,IN,seed_derived,1
20260730_04,387,nitrile-examination-gloves,medical-products-accessories,SG,seed_derived,1
20260730_04,388,latex-examination-gloves,medical-products-accessories,CN,seed_derived,1
20260730_04,388,latex-examination-gloves,medical-products-accessories,IN,seed_derived,1
20260730_04,388,latex-examination-gloves,medical-products-accessories,SG,seed_derived,1
20260730_04,389,touchless-sanitizer-dispenser,medical-products-accessories,CN,seed_derived,1
20260730_04,389,touchless-sanitizer-dispenser,medical-products-accessories,IN,seed_derived,1
20260730_04,389,touchless-sanitizer-dispenser,medical-products-accessories,SG,seed_derived,1
20260730_04,390,weekly-pill-organizer,medical-products-accessories,CN,seed_derived,1
20260730_04,390,weekly-pill-organizer,medical-products-accessories,IN,seed_derived,1
20260730_04,390,weekly-pill-organizer,medical-products-accessories,SG,seed_derived,1
20260730_04,391,lockable-medicine-storage-box,medical-products-accessories,CN,seed_derived,1
20260730_04,391,lockable-medicine-storage-box,medical-products-accessories,IN,seed_derived,1
20260730_04,391,lockable-medicine-storage-box,medical-products-accessories,SG,seed_derived,1
20260730_04,392,tablet-cutter,medical-products-accessories,CN,seed_derived,1
20260730_04,392,tablet-cutter,medical-products-accessories,IN,seed_derived,1
20260730_04,392,tablet-cutter,medical-products-accessories,SG,seed_derived,1
20260730_04,393,tablet-crusher,medical-products-accessories,CN,seed_derived,1
20260730_04,393,tablet-crusher,medical-products-accessories,IN,seed_derived,1
20260730_04,393,tablet-crusher,medical-products-accessories,SG,seed_derived,1
20260730_04,394,hearing-aid-battery-pack,medical-products-accessories,CN,seed_derived,1
20260730_04,394,hearing-aid-battery-pack,medical-products-accessories,IN,seed_derived,1
20260730_04,394,hearing-aid-battery-pack,medical-products-accessories,SG,seed_derived,1
20260730_04,395,thermometer-probe-cover-pack,medical-products-accessories,CN,seed_derived,1
20260730_04,395,thermometer-probe-cover-pack,medical-products-accessories,IN,seed_derived,1
20260730_04,395,thermometer-probe-cover-pack,medical-products-accessories,SG,seed_derived,1
20260730_04,396,manual-nasal-aspirator,medical-products-accessories,CN,seed_derived,1
20260730_04,396,manual-nasal-aspirator,medical-products-accessories,IN,seed_derived,1
20260730_04,396,manual-nasal-aspirator,medical-products-accessories,SG,seed_derived,1
20260730_04,397,digital-baby-weighing-scale,medical-products-accessories,CN,seed_derived,1
20260730_04,397,digital-baby-weighing-scale,medical-products-accessories,IN,seed_derived,1
20260730_04,397,digital-baby-weighing-scale,medical-products-accessories,SG,seed_derived,1
20260730_04,398,digital-body-weight-scale,medical-products-accessories,CN,seed_derived,1
20260730_04,398,digital-body-weight-scale,medical-products-accessories,IN,seed_derived,1
20260730_04,398,digital-body-weight-scale,medical-products-accessories,SG,seed_derived,1
20260730_04,399,medical-measuring-tape,medical-products-accessories,CN,seed_derived,1
20260730_04,399,medical-measuring-tape,medical-products-accessories,IN,seed_derived,1
20260730_04,399,medical-measuring-tape,medical-products-accessories,SG,seed_derived,1
20260730_04,400,reusable-diagnostic-penlight,medical-products-accessories,CN,seed_derived,1
20260730_04,400,reusable-diagnostic-penlight,medical-products-accessories,IN,seed_derived,1
20260730_04,400,reusable-diagnostic-penlight,medical-products-accessories,SG,seed_derived,1
20260730_04,401,neurological-reflex-hammer,medical-products-accessories,CN,seed_derived,1
20260730_04,401,neurological-reflex-hammer,medical-products-accessories,IN,seed_derived,1
20260730_04,401,neurological-reflex-hammer,medical-products-accessories,SG,seed_derived,1
20260730_04,402,medical-tuning-fork-set,medical-products-accessories,CN,seed_derived,1
20260730_04,402,medical-tuning-fork-set,medical-products-accessories,IN,seed_derived,1
20260730_04,402,medical-tuning-fork-set,medical-products-accessories,SG,seed_derived,1
20260730_04,403,portable-otoscope-set,medical-products-accessories,CN,seed_derived,1
20260730_04,403,portable-otoscope-set,medical-products-accessories,IN,seed_derived,1
20260730_04,403,portable-otoscope-set,medical-products-accessories,SG,seed_derived,1
20260730_04,404,portable-ophthalmoscope-set,medical-products-accessories,CN,seed_derived,1
20260730_04,404,portable-ophthalmoscope-set,medical-products-accessories,IN,seed_derived,1
20260730_04,404,portable-ophthalmoscope-set,medical-products-accessories,SG,seed_derived,1
20260730_04,405,led-examination-light,medical-products-accessories,CN,seed_derived,1
20260730_04,405,led-examination-light,medical-products-accessories,IN,seed_derived,1
20260730_04,405,led-examination-light,medical-products-accessories,SG,seed_derived,1
20260730_04,406,portable-suction-machine,medical-products-accessories,CN,seed_derived,1
20260730_04,406,portable-suction-machine,medical-products-accessories,IN,seed_derived,1
20260730_04,406,portable-suction-machine,medical-products-accessories,SG,seed_derived,1
20260730_04,407,oxygen-mask-kit,medical-products-accessories,CN,seed_derived,1
20260730_04,407,oxygen-mask-kit,medical-products-accessories,IN,seed_derived,1
20260730_04,407,oxygen-mask-kit,medical-products-accessories,SG,seed_derived,1
20260730_04,408,oxygen-nasal-cannula,medical-products-accessories,CN,seed_derived,1
20260730_04,408,oxygen-nasal-cannula,medical-products-accessories,IN,seed_derived,1
20260730_04,408,oxygen-nasal-cannula,medical-products-accessories,SG,seed_derived,1
20260730_04,409,handheld-incentive-spirometer,medical-products-accessories,CN,seed_derived,1
20260730_04,409,handheld-incentive-spirometer,medical-products-accessories,IN,seed_derived,1
20260730_04,409,handheld-incentive-spirometer,medical-products-accessories,SG,seed_derived,1
20260730_04,410,peak-flow-meter,medical-products-accessories,CN,seed_derived,1
20260730_04,410,peak-flow-meter,medical-products-accessories,IN,seed_derived,1
20260730_04,410,peak-flow-meter,medical-products-accessories,SG,seed_derived,1
20260730_04,411,gold-cable-chain-necklace,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,411,gold-cable-chain-necklace,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,411,gold-cable-chain-necklace,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,412,gold-figaro-chain-necklace,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,412,gold-figaro-chain-necklace,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,412,gold-figaro-chain-necklace,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,413,gold-rope-chain-necklace,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,413,gold-rope-chain-necklace,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,413,gold-rope-chain-necklace,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,414,gold-pendant-necklace,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,414,gold-pendant-necklace,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,414,gold-pendant-necklace,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,415,gold-link-bracelet,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,415,gold-link-bracelet,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,415,gold-link-bracelet,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,416,gold-cuff-bracelet,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,416,gold-cuff-bracelet,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,416,gold-cuff-bracelet,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,417,gold-classic-bangle,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,417,gold-classic-bangle,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,417,gold-classic-bangle,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,418,gold-stackable-ring,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,418,gold-stackable-ring,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,418,gold-stackable-ring,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,419,gold-signet-ring,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,419,gold-signet-ring,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,419,gold-signet-ring,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,420,gold-wedding-band,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,420,gold-wedding-band,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,420,gold-wedding-band,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,421,gold-stud-earrings,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,421,gold-stud-earrings,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,421,gold-stud-earrings,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,422,gold-hoop-earrings,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,422,gold-hoop-earrings,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,422,gold-hoop-earrings,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,423,gold-bullion-bar,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,423,gold-bullion-bar,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,423,gold-bullion-bar,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,424,gold-bullion-coin,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,424,gold-bullion-coin,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,424,gold-bullion-coin,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,425,silver-cable-chain-necklace,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,425,silver-cable-chain-necklace,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,425,silver-cable-chain-necklace,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,426,silver-figaro-chain-necklace,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,426,silver-figaro-chain-necklace,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,426,silver-figaro-chain-necklace,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,427,silver-rope-chain-necklace,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,427,silver-rope-chain-necklace,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,427,silver-rope-chain-necklace,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,428,silver-pendant-necklace,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,428,silver-pendant-necklace,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,428,silver-pendant-necklace,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,429,silver-link-bracelet,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,429,silver-link-bracelet,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,429,silver-link-bracelet,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,430,silver-cuff-bracelet,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,430,silver-cuff-bracelet,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,430,silver-cuff-bracelet,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,431,silver-classic-bangle,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,431,silver-classic-bangle,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,431,silver-classic-bangle,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,432,silver-stackable-ring,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,432,silver-stackable-ring,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,432,silver-stackable-ring,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,433,silver-signet-ring,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,433,silver-signet-ring,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,433,silver-signet-ring,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,434,silver-wedding-band,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,434,silver-wedding-band,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,434,silver-wedding-band,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,435,silver-stud-earrings,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,435,silver-stud-earrings,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,435,silver-stud-earrings,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,436,silver-hoop-earrings,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,436,silver-hoop-earrings,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,436,silver-hoop-earrings,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,437,silver-bullion-bar,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,437,silver-bullion-bar,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,437,silver-bullion-bar,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,438,silver-bullion-coin,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,438,silver-bullion-coin,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,438,silver-bullion-coin,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,439,platinum-chain-necklace,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,439,platinum-chain-necklace,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,439,platinum-chain-necklace,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,440,platinum-link-bracelet,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,440,platinum-link-bracelet,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,440,platinum-link-bracelet,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,441,platinum-wedding-band,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,441,platinum-wedding-band,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,441,platinum-wedding-band,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,442,platinum-stud-earrings,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,442,platinum-stud-earrings,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,442,platinum-stud-earrings,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,443,palladium-wedding-band,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,443,palladium-wedding-band,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,443,palladium-wedding-band,jewelry-gems-precious-metals,SG,seed_derived,1
