row_id,feature_period_start,target_period_start,split,product_id,product_slug,category_slug,min_price_usd,weight_kg,volume_cm3,origin_count,supplier_count,max_supplier_rating,product_views,search_impressions,quote_requests,saved_quotes,order_count,ordered_qty,gmv_bdt,cancelled_orders,delivered_orders,on_time_delivery_count,defect_count,ordered_qty_lag_1,ordered_qty_lag_2,ordered_qty_lag_3,ordered_qty_trailing_mean_3,gmv_trailing_mean_3,quote_to_order_rate,target_next_month_order_qty,target_next_month_gmv_bdt,target_next_month_trend,feature_source,label_source,is_synthetic,simulation_version,simulation_seed
trend-531-2024-08-01,2024-08-01,2024-09-01,train,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,1454,1164,99,67,38,101,132702.32,3,35,28,1,83,116,107,102.0000,133293.28,0.383838,86,112253.83,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2024-09-01,2024-09-01,2024-10-01,train,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,1183,532,105,61,30,86,112253.83,2,28,24,0,101,83,116,100.0000,131963.78,0.285714,96,124900.59,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2024-10-01,2024-10-01,2024-11-01,train,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,1043,677,104,69,36,96,124900.59,3,33,28,1,86,101,83,90.0000,118243.09,0.346154,129,171685.97,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2024-11-01,2024-11-01,2024-12-01,train,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,860,458,87,63,39,129,171685.97,3,36,32,1,96,86,101,94.3333,123285.58,0.448276,135,172371.20,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2024-12-01,2024-12-01,2025-01-01,train,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,2593,1586,176,96,50,135,172371.20,4,46,38,1,129,96,86,103.6667,136280.13,0.284091,105,140684.55,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2025-01-01,2025-01-01,2025-02-01,train,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,971,475,79,57,35,105,140684.55,3,32,28,1,135,129,96,120.0000,156319.25,0.443038,84,109867.71,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2025-02-01,2025-02-01,2025-03-01,train,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,646,436,62,48,27,84,109867.71,2,25,21,0,105,135,129,123.0000,161580.57,0.435484,97,124852.10,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2025-03-01,2025-03-01,2025-04-01,train,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,1467,923,110,72,41,97,124852.10,3,38,30,1,84,105,135,108.0000,140974.49,0.372727,103,134731.57,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2025-04-01,2025-04-01,2025-05-01,train,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,1342,752,98,68,38,103,134731.57,2,36,31,1,97,84,105,95.3333,125134.79,0.387755,133,173657.04,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2025-05-01,2025-05-01,2025-06-01,train,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,1008,793,88,68,48,133,173657.04,3,45,40,1,103,97,84,94.6667,123150.46,0.545455,109,146161.76,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2025-06-01,2025-06-01,2025-07-01,purge,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,1562,1113,102,78,40,109,146161.76,3,37,31,1,133,103,97,111.0000,144413.57,0.392157,106,138133.30,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2025-07-01,2025-07-01,2025-08-01,validation,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,1156,752,85,63,35,106,138133.30,2,33,27,1,109,133,103,115.0000,151516.79,0.411765,90,122249.43,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2025-08-01,2025-08-01,2025-09-01,validation,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,898,470,85,54,31,90,122249.43,3,28,25,0,106,109,133,116.0000,152650.70,0.364706,86,119740.03,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2025-09-01,2025-09-01,2025-10-01,validation,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,761,413,65,49,29,86,119740.03,3,26,22,0,90,106,109,101.6667,135514.83,0.446154,88,116940.42,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2025-10-01,2025-10-01,2025-11-01,validation,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,963,703,84,49,33,88,116940.42,3,30,26,0,86,90,106,94.0000,126707.59,0.392857,110,144430.09,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2025-11-01,2025-11-01,2025-12-01,validation,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,1262,882,82,64,44,110,144430.09,3,41,33,1,88,86,90,88.0000,119643.30,0.536585,108,137678.19,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2025-12-01,2025-12-01,2026-01-01,purge,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,2688,2004,103,61,41,108,137678.19,2,39,34,1,110,88,86,94.6667,127036.85,0.398058,76,93345.53,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2026-01-01,2026-01-01,2026-02-01,test,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,872,486,57,40,25,76,93345.53,2,23,19,1,108,110,88,102.0000,133016.24,0.438596,79,105551.21,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2026-02-01,2026-02-01,2026-03-01,test,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,851,633,70,47,28,79,105551.21,3,25,21,1,76,108,110,98.0000,125151.27,0.400000,94,125691.77,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2026-03-01,2026-03-01,2026-04-01,test,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,972,541,96,66,32,94,125691.77,3,29,26,0,79,76,108,87.6667,112191.64,0.333333,121,160188.27,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2026-04-01,2026-04-01,2026-05-01,test,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,1448,635,82,57,38,121,160188.27,3,35,30,1,94,79,76,83.0000,108196.17,0.463415,94,122390.64,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2026-05-01,2026-05-01,2026-06-01,test,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,1300,853,86,58,37,94,122390.64,3,34,29,1,121,94,79,98.0000,130477.09,0.430233,83,106657.78,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-531-2026-06-01,2026-06-01,2026-07-01,test,531,home-organization-storage-stackable-storage-bin,home-organization-storage,10.80,1.200,24192.000,3,3,4.61,1329,805,85,49,27,83,106657.78,2,25,22,1,94,121,94,103.0000,136090.23,0.317647,80,107439.33,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2023-04-01,2023-04-01,2023-05-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1857,1250,148,90,44,95,91053.05,2,42,38,1,104,78,85,89.0000,82788.47,0.297297,75,68680.93,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2023-05-01,2023-05-01,2023-06-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1487,841,110,79,38,75,68680.93,1,37,33,1,95,104,78,92.3333,87487.40,0.345455,96,90587.61,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2023-06-01,2023-06-01,2023-07-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1219,878,95,66,45,96,90587.61,2,43,41,1,75,95,104,91.3333,86879.35,0.473684,95,90133.52,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2023-07-01,2023-07-01,2023-08-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1361,762,101,68,42,95,90133.52,2,40,35,1,96,75,95,88.6667,83440.53,0.415842,64,59898.84,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2023-08-01,2023-08-01,2023-09-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1616,764,71,53,34,64,59898.84,1,33,29,1,95,96,75,88.6667,83134.02,0.478873,79,75003.72,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2023-09-01,2023-09-01,2023-10-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,2403,1610,117,67,35,79,75003.72,1,34,31,1,64,95,96,85.0000,80206.66,0.299145,105,96546.38,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2023-10-01,2023-10-01,2023-11-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1624,1250,119,84,43,105,96546.38,2,41,36,1,79,64,95,79.3333,75012.03,0.361345,109,100379.38,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2023-11-01,2023-11-01,2023-12-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1724,1371,120,78,47,109,100379.38,2,45,42,1,105,79,64,82.6667,77149.65,0.391667,134,126228.76,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2023-12-01,2023-12-01,2024-01-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1401,613,132,85,56,134,126228.76,3,53,52,1,109,105,79,97.6667,90643.16,0.424242,99,92842.91,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2024-01-01,2024-01-01,2024-02-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1270,544,86,64,44,99,92842.91,2,42,39,1,134,109,105,116.0000,107718.17,0.511628,98,86216.07,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2024-02-01,2024-02-01,2024-03-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,2784,1199,118,77,42,98,86216.07,2,40,39,1,99,134,109,114.0000,106483.68,0.355932,114,108961.27,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2024-03-01,2024-03-01,2024-04-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,2676,2094,134,92,52,114,108961.27,2,50,45,1,98,99,134,110.3333,101762.58,0.388060,106,95050.09,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2024-04-01,2024-04-01,2024-05-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1133,566,100,63,42,106,95050.09,2,40,38,1,114,98,99,103.6667,96006.75,0.420000,124,112137.23,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2024-05-01,2024-05-01,2024-06-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1463,971,139,94,54,124,112137.23,2,52,46,1,106,114,98,106.0000,96742.48,0.388489,79,74561.68,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2024-06-01,2024-06-01,2024-07-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,2060,1569,77,56,33,79,74561.68,1,32,30,1,124,106,114,114.6667,105382.86,0.428571,69,65268.40,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2024-07-01,2024-07-01,2024-08-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1953,1420,92,57,37,69,65268.40,2,35,34,1,79,124,106,103.0000,93916.33,0.402174,105,97920.32,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2024-08-01,2024-08-01,2024-09-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,941,535,98,72,46,105,97920.32,2,44,39,1,69,79,124,90.6667,83989.10,0.469388,104,100544.49,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2024-09-01,2024-09-01,2024-10-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,2635,1982,111,69,40,104,100544.49,2,38,35,1,105,69,79,84.3333,79250.14,0.360360,123,120319.10,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2024-10-01,2024-10-01,2024-11-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,2980,1908,125,92,49,123,120319.10,2,47,41,1,104,105,69,92.6667,87911.07,0.392000,117,104911.99,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2024-11-01,2024-11-01,2024-12-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1461,988,130,85,56,117,104911.99,2,54,47,1,123,104,105,110.6667,106261.31,0.430769,144,133532.09,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2024-12-01,2024-12-01,2025-01-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,2269,997,225,128,70,144,133532.09,3,67,62,1,117,123,104,114.6667,108591.86,0.311111,84,77770.08,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2025-01-01,2025-01-01,2025-02-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1606,774,132,77,38,84,77770.08,2,36,33,1,144,117,123,128.0000,119587.73,0.287879,92,86404.88,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2025-02-01,2025-02-01,2025-03-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,2746,2146,136,78,45,92,86404.88,2,43,42,1,84,144,117,115.0000,105404.72,0.330882,92,83704.71,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2025-03-01,2025-03-01,2025-04-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1752,1072,144,78,42,92,83704.71,2,40,36,1,92,84,144,106.6667,99235.68,0.291667,108,100539.43,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2025-04-01,2025-04-01,2025-05-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1730,868,105,73,51,108,100539.43,2,49,46,1,92,92,84,89.3333,82626.56,0.485714,90,80560.45,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2025-05-01,2025-05-01,2025-06-01,train,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1069,546,76,57,40,90,80560.45,2,38,36,1,108,92,92,97.3333,90216.34,0.526316,114,107518.77,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2025-06-01,2025-06-01,2025-07-01,purge,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1786,1375,131,78,52,114,107518.77,3,49,47,1,90,108,92,96.6667,88268.20,0.396947,103,95213.30,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2025-07-01,2025-07-01,2025-08-01,validation,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1089,881,113,69,48,103,95213.30,2,46,41,1,114,90,108,104.0000,96206.22,0.424779,148,139636.93,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2025-08-01,2025-08-01,2025-09-01,validation,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,2336,1613,157,97,61,148,139636.93,3,58,51,2,103,114,90,102.3333,94430.84,0.388535,114,105328.18,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2025-09-01,2025-09-01,2025-10-01,validation,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,2614,1914,139,80,55,114,105328.18,2,53,52,1,148,103,114,121.6667,114123.00,0.395683,132,125205.20,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2025-10-01,2025-10-01,2025-11-01,validation,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,2234,1175,169,106,57,132,125205.20,2,55,48,1,114,148,103,121.6667,113392.80,0.337278,130,122562.00,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2025-11-01,2025-11-01,2025-12-01,validation,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,4112,2254,195,106,59,130,122562.00,3,56,54,1,132,114,148,131.3333,123390.10,0.302564,119,110306.61,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2025-12-01,2025-12-01,2026-01-01,purge,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1725,896,150,111,57,119,110306.61,3,54,47,1,130,132,114,125.3333,117698.46,0.380000,98,91163.07,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2026-01-01,2026-01-01,2026-02-01,test,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1756,1369,101,75,43,98,91163.07,2,41,37,1,119,130,132,127.0000,119357.94,0.425743,115,112957.97,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2026-02-01,2026-02-01,2026-03-01,test,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,2653,1864,168,122,59,115,112957.97,2,57,51,1,98,119,130,115.6667,108010.56,0.351190,91,85447.27,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2026-03-01,2026-03-01,2026-04-01,test,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1348,1096,128,91,49,91,85447.27,2,47,45,1,115,98,119,110.6667,104809.22,0.382812,83,75895.00,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2026-04-01,2026-04-01,2026-05-01,test,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1210,956,125,69,39,83,75895.00,2,37,36,1,91,115,98,101.3333,96522.77,0.312000,146,133009.26,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2026-05-01,2026-05-01,2026-06-01,test,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1678,1228,142,103,63,146,133009.26,2,61,59,2,83,91,115,96.3333,91433.41,0.443662,88,81494.54,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-532-2026-06-01,2026-06-01,2026-07-01,test,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,7.65,0.650,9600.000,3,3,4.61,1212,826,113,62,40,88,81494.54,2,38,34,1,146,83,91,106.6667,98117.18,0.353982,130,116943.00,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2023-04-01,2023-04-01,2023-05-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,3499,2408,134,90,49,100,109658.61,4,45,37,2,60,70,62,64.0000,68608.26,0.365672,76,81015.58,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2023-05-01,2023-05-01,2023-06-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,2224,1641,129,80,43,76,81015.58,3,40,35,2,100,60,70,76.6667,82723.69,0.333333,98,107270.64,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2023-06-01,2023-06-01,2023-07-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,1731,1245,89,69,47,98,107270.64,3,44,38,3,76,100,60,78.6667,85028.13,0.528090,75,79299.14,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2023-07-01,2023-07-01,2023-08-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,1236,680,94,60,37,75,79299.14,2,35,29,1,98,76,100,91.3333,99314.94,0.393617,115,120293.83,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2023-08-01,2023-08-01,2023-09-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,1171,659,95,69,47,115,120293.83,4,43,35,2,75,98,76,83.0000,89195.12,0.494737,99,107430.03,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2023-09-01,2023-09-01,2023-10-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,1022,756,82,63,40,99,107430.03,3,37,32,2,115,75,98,96.0000,102287.87,0.487805,71,74717.12,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2023-10-01,2023-10-01,2023-11-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,1851,1103,114,75,37,71,74717.12,3,34,29,1,99,115,75,96.3333,102341.00,0.324561,64,68851.67,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2023-11-01,2023-11-01,2023-12-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,1296,929,134,76,42,64,68851.67,3,39,31,2,71,99,115,95.0000,100813.66,0.313433,119,123540.84,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2023-12-01,2023-12-01,2024-01-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,2159,1346,172,111,60,119,123540.84,6,54,44,2,64,71,99,78.0000,83666.27,0.348837,91,99319.77,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2024-01-01,2024-01-01,2024-02-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,1060,722,106,71,40,91,99319.77,4,36,30,1,119,64,71,84.6667,89036.54,0.377358,99,105362.37,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2024-02-01,2024-02-01,2024-03-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,1396,770,119,84,49,99,105362.37,4,45,37,2,91,119,64,91.3333,97237.42,0.411765,98,102805.98,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2024-03-01,2024-03-01,2024-04-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,1707,1005,139,76,50,98,102805.98,3,47,39,3,99,91,119,103.0000,109407.66,0.359712,103,108012.67,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2024-04-01,2024-04-01,2024-05-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,2474,1791,179,108,53,103,108012.67,5,48,39,2,98,99,91,96.0000,102496.04,0.296089,120,134524.90,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2024-05-01,2024-05-01,2024-06-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,3662,2279,182,100,56,120,134524.90,5,51,40,3,103,98,99,100.0000,105393.67,0.307692,95,98238.71,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2024-06-01,2024-06-01,2024-07-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,2760,1821,136,101,51,95,98238.71,4,47,40,3,120,103,98,107.0000,115114.52,0.375000,83,88668.40,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2024-07-01,2024-07-01,2024-08-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,1262,783,96,69,40,83,88668.40,3,37,31,2,95,120,103,106.0000,113592.09,0.416667,89,94837.12,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-533-2024-08-01,2024-08-01,2024-09-01,train,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,8.82,0.750,4224.000,3,3,4.61,2397,1172,112,70,46,89,94837.12,4,42,36,2,83,95,120,99.3333,107144.00,0.410714,108,118279.66,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
